k1,k2,k3,cost,success,ier,mesg,X0,k_HO2_wall,k_OH_wall,S_HO2,S_OH
1.5969677711766554e-12,9.554198195605014e-11,1.5586526556607363e-12,1531846.45148,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4397931917610.573,4.583551478593607,10.54785608037456,2.4488127871939615e-10,3.183905298697069e-11
1.4514956542524436e-12,1.3842987542503207e-10,1.5984588510693773e-12,1529247.45745,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4790920180368.651,4.590271022499391,9.93184868510599,2.7104303390027005e-10,2.8644990718417156e-11
1.883258972373533e-12,1.1163427668476793e-10,1.6393311264561253e-12,1564733.92824,True,2,The relative error between two consecutive iterates is at most 0.000000,4141189788751.749,3.9320684394175403,12.317197982084663,2.513451749219404e-10,3.698794160004566e-11
2.073061122053939e-12,1.2722375745579848e-10,1.4260811388151089e-12,1567056.33339,True,2,The relative error between two consecutive iterates is at most 0.000000,4767544860906.073,3.8969293067576554,12.381478221412177,2.2839186624327604e-10,3.4334390280629004e-11
1.6602041252795746e-12,9.185525891817249e-11,1.575761019355119e-12,1528654.96753,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4631741847183.568,4.183826938162342,11.419956788248324,2.318194747517714e-10,3.101958860216106e-11
1.890656516224567e-12,1.0808643277934717e-10,1.6923663288908313e-12,1548707.38194,True,2,The relative error between two consecutive iterates is at most 0.000000,4555845906835.877,3.7633042438017053,10.633317335448712,2.3638978325837677e-10,3.43132710662822e-11
1.910303447923858e-12,1.3714283908199208e-10,1.4237052833410951e-12,1555269.77507,True,2,The relative error between two consecutive iterates is at most 0.000000,4518287779900.539,4.813110006868127,12.842472912287642,2.5116397860523166e-10,3.49193143899621e-11
1.893127539775672e-12,1.2065317205497862e-10,1.4873633203329764e-12,1547765.34485,True,2,The relative error between two consecutive iterates is at most 0.000000,4541504701541.09,4.464451493762811,12.864007263941568,2.4178826205705234e-10,3.420683645041323e-11
2.0604065163311606e-12,1.1456123271625672e-10,1.7661631847527707e-12,1566970.02417,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4383581034737.5957,3.4755852363241404,13.245927040042847,2.4062461427173217e-10,3.691933659475323e-11
1.825462555223161e-12,8.964262975569843e-11,1.3647060773857007e-12,1534952.36501,True,2,The relative error between two consecutive iterates is at most 0.000000,4473691081597.688,4.658365820014693,9.050001192947805,2.2574243820613823e-10,3.3429451642356786e-11
2.2626004322467257e-12,1.26998971290983e-10,1.4807545039576344e-12,1580495.92413,True,2,The relative error between two consecutive iterates is at most 0.000000,4551912489413.372,3.6417029897587296,13.682818680655808,2.2913194433733296e-10,3.7342130129476965e-11
1.951752138067562e-12,1.0765894858914051e-10,1.7616372031261988e-12,1557995.71614,True,2,The relative error between two consecutive iterates is at most 0.000000,4344090940680.5146,3.5847730112428864,14.210850312244947,2.422109899555369e-10,3.612024209460709e-11
1.7387531802446436e-12,1.2468078073127883e-10,1.3954197096475421e-12,1539505.11659,True,2,The relative error between two consecutive iterates is at most 0.000000,4719019792591.207,4.738324356054397,9.771488328965614,2.4368788166506844e-10,3.1662126901435934e-11
1.822196080970577e-12,7.910899927243623e-11,1.0055122595375976e-12,1538096.51682,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4701442389021.643,5.931227909909374,5.75090135190898,2.0873782991918652e-10,3.168533300603463e-11
2.2046562196891764e-12,9.568326721718493e-11,1.2668357126836509e-12,1557139.55082,True,2,The relative error between two consecutive iterates is at most 0.000000,4514625292129.349,4.699846682086645,8.629827899165436,2.1585405466418453e-10,3.664605735597282e-11
2.029661352757239e-12,1.1448763740014994e-10,1.4884236603463227e-12,1558387.57696,True,2,The relative error between two consecutive iterates is at most 0.000000,4647990595223.754,3.6256345941703665,11.024808818511646,2.2695284826170652e-10,3.463655632521756e-11
1.6058100897365244e-12,9.409720395456938e-11,1.2802373470928013e-12,1533508.10194,True,2,The relative error between two consecutive iterates is at most 0.000000,4748303494294.794,4.8119851185626565,7.418669878596488,2.2628246032800745e-10,2.965152448175863e-11
1.927840880719519e-12,1.1208431860419492e-10,1.3514998145646434e-12,1546647.73771,True,2,The relative error between two consecutive iterates is at most 0.000000,4624740661277.876,4.632098376716876,11.671624925172269,2.3069849745280784e-10,3.3825238611719804e-11
1.6499385282234666e-12,1.1274991201958642e-10,1.3023652933959975e-12,1535646.71598,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4852295225013.97,4.905811892743206,11.076679877275295,2.352059831299058e-10,2.9888245952912383e-11
1.5811076212550934e-12,8.20543097032431e-11,1.649398999082851e-12,1526100.76561,True,2,The relative error between two consecutive iterates is at most 0.000000,4669931997247.698,3.70954479523706,11.156187479309747,2.2683360292127756e-10,2.9643406730178715e-11
2.0298142165013612e-12,1.2354396458125522e-10,1.208370081317155e-12,1940597.65089,True,2,The relative error between two consecutive iterates is at most 0.000000,3251567084269.5244,3.8648328930990377,13.348861719951193,2.7853650845443667e-10,4.861328639907297e-11
1.5982222052748044e-12,1.0279171975541232e-10,1.7753331138657572e-12,1531205.49067,True,2,The relative error between two consecutive iterates is at most 0.000000,4613229900231.397,3.2507202265003965,12.81196580530164,2.422864302982048e-10,3.069593313814423e-11
1.7314016501582694e-12,1.1330179060869915e-10,1.684912659764593e-12,1541161.25353,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4515543276959.94,3.479703784147145,10.216299474918534,2.4467570067409404e-10,3.285833795655788e-11
1.2893339975147884e-12,1.1881387800144788e-10,1.8077006156554806e-12,1525166.95983,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4764792236119.683,3.9818870422494217,11.124250366465134,2.7093266390102345e-10,2.6674004193896155e-11
1.8353296655506633e-12,9.955804842756546e-11,1.2902117481110214e-12,1543888.74789,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4306799244335.57,5.223276693025473,8.984005945041355,2.3747430794655285e-10,3.507701529566937e-11
2.292261870026947e-12,1.310849826152939e-10,1.7199772385791526e-12,1590005.73587,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4304642297636.2407,3.4696627290557536,12.551964985574084,2.4332394184197527e-10,3.985559566804745e-11
1.7399781062123131e-12,1.0352050201633091e-10,1.075551715890963e-12,1530070.33201,True,2,The relative error between two consecutive iterates is at most 0.000000,4513408907915.958,6.424257761516942,7.6521745693688965,2.36432529774397e-10,3.2959104987249847e-11
2.2324129961879405e-12,1.3412990385001148e-10,1.3239360256612998e-12,1812577.9406,True,2,The relative error between two consecutive iterates is at most 0.000000,3309542423087.1704,4.259712262616906,15.428253133671213,2.826777800273845e-10,5.1009430765611085e-11
2.1559901702869285e-12,1.0626385592394031e-10,1.5640235977233939e-12,1562261.45549,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4452282126336.735,3.504630640890998,10.860988294406441,2.2663684925605442e-10,3.703893626730639e-11
1.8557933226327747e-12,9.402077816224425e-11,1.6907506945594966e-12,1540815.46447,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4460548679178.693,3.45269989840487,12.201751889048165,2.312839231076018e-10,3.400016538901843e-11
2.2578349145803777e-12,1.192515302808482e-10,1.5612602169597924e-12,1573834.75118,True,2,The relative error between two consecutive iterates is at most 0.000000,4486578497845.7295,3.644611305452055,11.697991638682044,2.2960962467306922e-10,3.7474753366195356e-11
1.6103247717582522e-12,1.2747163730794415e-10,1.5225584979026758e-12,1539042.79703,True,2,The relative error between two consecutive iterates is at most 0.000000,4615068852431.81,4.271538591244333,9.203408973549049,2.5542012520253447e-10,3.11019198800842e-11
1.9928725396255303e-12,9.463117090529093e-11,1.3765338532391603e-12,1546497.98734,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4612541025338.008,4.151181191479367,12.571807852960559,2.1816401535122637e-10,3.4239829090458696e-11
2.0991956709417296e-12,1.2558524438405246e-10,1.3686704146513103e-12,1566518.42097,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4495307117474.45,4.44213481473808,9.882689874598414,2.3554067570802727e-10,3.667422233861506e-11
1.5743874875417254e-12,8.719353116604737e-11,1.577800880912587e-12,1526874.96973,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4560556289223.758,4.4167127435875875,10.088931075758378,2.348603640423423e-10,3.034241150652634e-11
2.204984851057336e-12,1.1123640246079728e-10,1.4659859707887508e-12,1564983.93804,True,2,The relative error between two consecutive iterates is at most 0.000000,4449096443456.063,4.176187851317023,10.444533051262018,2.2863747645783794e-10,3.773847406266186e-11
1.7599713885303908e-12,1.2240900520193765e-10,1.884025549638622e-12,1559250.53428,True,2,The relative error between two consecutive iterates is at most 0.000000,4327861579248.186,3.7555376514965313,10.334974904235573,2.615303350436303e-10,3.4507406072845765e-11
1.880128766024971e-12,1.130283057148827e-10,1.6739049026519764e-12,1556305.74429,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4264668971859.7,4.216037071689381,9.894365996010698,2.5053174117092245e-10,3.607703083872654e-11
1.7892440873329044e-12,9.488151949501837e-11,1.5400491718474537e-12,1533514.79243,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4616150061599.928,4.044451807605011,10.689380898816761,2.277592782205278e-10,3.228083133002714e-11
2.4239319706219403e-12,1.5008286742103818e-10,1.6016678668164261e-12,1853538.25949,True,2,The relative error between two consecutive iterates is at most 0.000000,2944078811065.438,4.329694436160342,13.769582560979233,3.1440684464061294e-10,5.923166580216775e-11
1.735528186136586e-12,1.3897970993436551e-10,1.4429404052903775e-12,1562138.09889,True,2,The relative error between two consecutive iterates is at most 0.000000,4789050480814.494,3.8558325411369525,9.504486454289705,2.4703713389803367e-10,3.1519715570611496e-11
1.868593909458864e-12,7.7947606920996e-11,1.456040920784974e-12,1535333.34272,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4517722663624.658,3.844855462449932,10.957444814610486,2.156184233559487e-10,3.34066868732225e-11
1.8122434026995767e-12,1.439302340871134e-10,1.4222791172498708e-12,1562120.79232,True,2,The relative error between two consecutive iterates is at most 0.000000,4753672196724.134,4.114702851832512,11.14220096510578,2.481308119419926e-10,3.247908364419246e-11
1.8486330213241787e-12,1.2127277286085372e-10,1.6183147233324323e-12,1550066.02474,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4554043099397.122,4.397691488314629,9.474979355642324,2.4644680645891985e-10,3.377720655985084e-11
